ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	ensembl
97793_at	0.8546609292806786	3.988405961054262	6.378822450030172	2.12573128552255e-5	3.2255324779593687e-4	2.5995408392357273	ENSMUSG00000001986
93341_r_at	0.847343273190349	10.308326926607682	6.600003996428496	1.4937812535569294e-5	2.48063035830039e-4	2.9651380571490193	ENSMUSG00000032458
102800_at	0.8454631924443365	6.382704272494014	6.0127542161707055	3.868360267200027e-5	5.106562686764687e-4	1.9795772312031694	ENSMUSG00000046714
100122_at	0.8396081016057453	6.188961140984025	8.299547123930484	1.2284262098884483e-6	3.661237830331013e-5	5.554915977894073	ENSMUSG00000032192
93167_f_at	0.8386651499430053	3.9538440340717496	6.067080917926074	3.535319361499005e-5	4.7832143213867367e-4	2.07275404630046	ENSMUSG00000030162
100309_at	0.8364275488705681	5.568668657995003	7.220128453925134	5.753525035178256e-6	1.203517933656718e-4	3.954344200355976	ENSMUSG00000009376
94992_at	0.8281395479228468	9.090676230771278	5.973402647198486	4.1300864325518e-5	5.366963514017365e-4	1.911830720994864	ENSMUSG00000030754
92365_at	0.8265174382034974	6.281999225877144	8.083899778107625	1.6536035866210782e-6	4.6614450541137755e-5	5.246991576241047	ENSMUSG00000031380
97386_at	0.826399941191208	7.244207719488005	6.041306475118501	3.6894019722356977e-5	4.944355778253001e-4	2.028598503050956	ENSMUSG00000085795
93974_at	0.8243352529289982	8.310306609601922	5.8592361773394765	5.000075011752513e-5	6.204788286163571e-4	1.7140820088888162	ENSMUSG00000028967.1
97943_at	0.8240423214815245	6.814358844199818	6.31330213597407	2.3629588342497947e-5	3.500430595742756e-4	2.489940184795376	ENSMUSG00000067276.2
94254_at	0.8239579031005348	9.294836531689532	6.834007583671084	1.0359099793535216e-5	1.8560177650167546e-4	3.344581399852416	ENSMUSG00000037242
103696_r_at	0.820852733552845	3.807376831057108	5.788714133888623	5.631854124687074e-5	6.788667404352527e-4	1.5910399480601818	ENSMUSG00000006423
101555_at	0.8176144847331628	11.194786302750448	6.3506716719344505	2.224428060812229e-5	3.3468793146880363e-4	2.5525238280937312	ENSMUSG00000001847
92399_at	0.8167333602797564	5.46783425871881	7.805186934585384	2.4479409814664096e-6	6.277184184097028e-5	4.84041238123573	ENSMUSG00000022952
97711_at	0.81643611694252	5.2182728694571034	9.699843660479848	2.0186073897455364e-7	9.406107866844127e-6	7.422008424173249	ENSMUSG00000022206
93148_at	0.8112132446833895	6.452133751852837	7.52465370586234	3.668003398592242e-6	8.610155346169158e-5	4.42114415643827	ENSMUSG00000027194
94071_at	0.8084579967213603	8.261530855670866	7.472222099037693	3.960284333248017e-6	9.063553822976038e-5	4.341646640122901	ENSMUSG00000020946
93565_at	0.807945543941071	6.7274597232011235	7.050307325243819	7.43377132225539e-6	1.4550616970583903e-4	3.6886507828537063	ENSMUSG00000021288.1
99845_at	0.8001630650566343	6.669013146872686	7.430668706628114	4.209414488165023e-6	9.505817021375192e-5	4.278386028426812	ENSMUSG00000005357
93375_at	0.8001323096034945	4.6695066010569395	6.275742781804103	2.5113745431976903e-5	3.6595152036701e-4	2.4268437097412487	ENSMUSG00000051920
100465_i_at	0.7941432104059851	7.555318087077548	7.341058104213862	4.804884775786463e-6	1.0492250579458537e-4	4.1411869592599135	ENSMUSG00000070858
92701_at	0.792990522467063	7.280817202571014	6.687488369647833	1.3016112730760796e-5	2.2297011767042637e-4	3.10787810867029	ENSMUSG00000022098
92870_at	0.7915066575579468	7.841794143485286	6.880757835198346	9.63708533430561e-6	1.764610502193832e-4	3.4194876104103713	ENSMUSG00000020964.1
96764_at	0.7892997986586616	6.285998334947816	5.844317561266755	5.12723248139031e-5	6.333222475529396e-4	1.6881095646838578	ENSMUSG00000054072
103078_at	0.7892164588222697	7.077109964974751	6.264676286406423	2.5569511090535072e-5	3.7076764708788423e-4	2.408215681360831	ENSMUSG00000055912
101584_at	0.7884724424598026	9.220336293308925	5.825901746567605	5.2888926731524005e-5	6.481618420248005e-4	1.656006821246768	ENSMUSG00000026727
96718_at	0.7866325533241998	8.818300324144998	7.652883485725869	3.045276642242485e-6	7.442155520219991e-5	4.6140536088408854	NA.16
94105_at	0.7794441202701172	10.3116867991372	7.416456869894371	4.298384181024005e-6	9.689209684589852e-5	4.2566977647164705	ENSMUSG00000006699
95547_at	0.7769247432424926	7.715385497385757	7.153577353915407	6.358392433977867e-6	1.295327972520646e-4	3.850684472893679	ENSMUSG00000041845
97980_at	0.7763860513263943	7.231724526481547	5.814683637302111	5.3899818130498224e-5	6.564791469408389e-4	1.6364285775547351	ENSMUSG00000030339
93336_at	0.7756545195898266	9.599671586485826	6.4482792786762	1.9014277816170535e-5	2.957168653900316e-4	2.7150770956697823	NA.17
93958_at	0.7752388039849025	7.526062373477043	6.464099663306294	1.8539127737708577e-5	2.8975798146245896e-4	2.7412997244588198	ENSMUSG00000060450
98778_at	0.7726611345970875	7.178329258329132	7.839879960954624	2.3300909889144714e-6	6.032833857547763e-5	4.891558009186657	ENSMUSG00000058013
98922_at	0.7669251491887241	7.093336297665674	6.003307197197284	3.929560852075778e-5	5.170954259296345e-4	1.963332956578979	ENSMUSG00000032116
96542_at	0.7642331787462293	11.17178210400004	7.331577916415705	4.872905362497782e-6	1.0564729542859775e-4	4.126609961285656	ENSMUSG00000014867
93039_at	0.7642018051080921	5.497383948109303	5.928844715277996	4.449037870565777e-5	5.680939154153929e-4	1.8348641433618536	ENSMUSG00000039007
92893_at	0.760750312966203	4.434235688389126	6.652701003574689	1.3747021535199553e-5	2.3293460642004343e-4	3.0512451772637643	ENSMUSG00000028565
95009_at	0.7525050126959627	6.965957586643041	6.330697094173921	2.2973780244835824e-5	3.423586726700594e-4	2.519095999730297	ENSMUSG00000004846.1
160187_at	0.7513745924448241	8.267273689958301	7.800960201891307	2.4627249881854894e-6	6.302153617307457e-5	4.834170677578612	ENSMUSG00000003131.2
103352_at	0.7412767957459492	7.898154194918704	6.0183947484344635	3.8322973287200905e-5	5.075050799687857e-4	1.98927034255391	ENSMUSG00000032123
103568_at	0.7408851176607669	6.840788451499804	6.299354356990469	2.4169660742912968e-5	3.571961223165647e-4	2.4665319302530513	ENSMUSG00000090084
95119_at	0.7400462802562053	7.231771773419656	6.666625530413644	1.344939125184911e-5	2.2882288549467533e-4	3.073933956131425	ENSMUSG00000033416
103745_at	0.7379095141575638	5.923867524020803	6.148637240139078	3.090779484143058e-5	4.2981797547860255e-4	2.2118682453289225	ENSMUSG00000020590
98453_at	0.7275245363355793	7.714272298864714	6.399576309903696	2.0559269514539935e-5	3.134849300336687e-4	2.634133330039841	ENSMUSG00000029648
95091_at	0.7154569315954813	10.178195535645918	6.257271442133037	2.5879328488450766e-5	3.740521460228856e-4	2.3957417707008144	ENSMUSG00000030298
97392_at	0.7146912106271861	7.59151023605203	5.924452748527805	4.481846963707617e-5	5.716987219895886e-4	1.8272629819594304	ENSMUSG00000019295
96033_at	0.7133423740035498	6.336744730748183	6.831139368145067	1.0405216837911387e-5	1.8589463214855137e-4	3.3399760285972206	ENSMUSG00000020592
104235_at	0.7109724368015087	8.757335698260984	6.483374360717062	1.7977078936447325e-5	2.838151223240887e-4	2.7732011388424116	ENSMUSG00000042524
94059_at	0.7088721221440686	7.816154218660403	6.1907393533714465	2.8846769973599343e-5	4.0797107976252387e-4	2.2833238393377275	ENSMUSG00000029148
94863_r_at	0.6997035985447511	8.385416907677012	6.631910436320658	1.4204407101046643e-5	2.3874109808596296e-4	3.01731905421261	ENSMUSG00000047459
101548_at	0.6945907933694411	5.541560101888185	5.970653250308364	4.14905439985581e-5	5.371538202147158e-4	1.9070894796422095	ENSMUSG00000090935
160275_at	0.688703681832294	8.854762616089575	8.054714279751503	1.7221975981577988e-6	4.8329895743358634e-5	5.204874805486977	ENSMUSG00000075705
104194_at	0.6799825465346592	3.8200587411356444	6.908605979890703	9.232419967993352e-6	1.710600305048976e-4	3.4639657359022316	ENSMUSG00000031209
92366_at	0.6710213523247104	6.087791354575593	5.850618345957268	5.073119341041696e-5	6.272585577319674e-4	1.699082571326752	ENSMUSG00000019899
102430_at	0.6699508048290896	7.0753503274100735	6.127366055837032	3.2007424882411596e-5	4.4215566585349117e-4	2.1756736360505666	ENSMUSG00000032508
103070_at	0.6679202748289823	6.127059079424929	6.240020173394488	2.6616539690244965e-5	3.829347323177179e-4	2.36665150479711	ENSMUSG00000037902
94077_f_at	0.6669057593153305	10.916487150647491	6.105376861505009	3.31875058986227e-5	4.5643785645594747e-4	2.1381915405389638	ENSMUSG00000027642
98790_s_at	0.666077180665452	4.137264874307269	6.065963116667528	3.541859451599539e-5	4.786876713373923e-4	2.0708409833673382	ENSMUSG00000020160
93231_at	0.666018966530066	7.302534230914588	5.891959605544974	4.732609883333323e-5	5.945757768920174e-4	1.770945085113528	ENSMUSG00000043099
103606_r_at	0.6647524753613245	7.658259089555914	5.828275056499134	5.267762218076837e-5	6.462064300524906e-4	1.6601466087582928	ENSMUSG00000002458
94486_at	0.6639079550716431	10.609632747236809	6.469795425636734	1.837113766584605e-5	2.882145316219667e-4	2.750732091929086	ENSMUSG00000020869
104197_at	0.6596238140622717	6.948777039839266	7.543498783225726	3.568607657010567e-6	8.45631355232409e-5	4.4496292597415135	ENSMUSG00000033565
102201_s_at	0.6558398064823852	8.79833577129246	7.967373058573375	1.94612005647123e-6	5.306364031705834e-5	5.078197941273361	ENSMUSG00000019969
97429_at	0.6460368298029975	5.844934671736547	5.799480103973182	5.530230023382544e-5	6.684212741175022e-4	1.6098674831194106	ENSMUSG00000038145
98597_at	0.612355241260647	7.66730882090158	7.1175426477977926	6.713641392230326e-6	1.3522573178414887e-4	3.7943084296365974	ENSMUSG00000027078
160655_at	0.6070504879744778	6.363350664099615	7.073489850030846	7.17666298374924e-6	1.4113727140324488e-4	3.725150215925245	ENSMUSG00000020841.1
92475_g_at	0.5907794816095624	4.925388183997322	6.019306927214967	3.8264985370303946e-5	5.074570195664985e-4	1.9908374870164192	ENSMUSG00000027695
98841_at	0.590570474118203	5.641289759942307	5.873480378938932	4.881751163466047e-5	6.076303502590178e-4	1.7388519675646261	ENSMUSG00000052155
92650_at	0.5366289953282579	3.8216661067677222	5.8417571122797405	5.149395160878513e-5	6.335607363962107e-4	1.6836489174138514	ENSMUSG00000008763
98599_at	-0.5308495590023359	7.933348158961799	-6.377198235747788	2.1312985261924312e-5	3.230055339210083e-4	2.5968310849059275	ENSMUSG00000002833
98538_at	-0.5407349052512682	8.407491737755459	-6.086085190153786	3.42604914318734e-5	4.670797128834443e-4	2.1052525561177102	ENSMUSG00000010277
98944_at	-0.546112566595383	9.856369903850403	-5.947735648260231	4.3107661995440174e-5	5.532666834522682e-4	1.8675284441248348	ENSMUSG00000027429
99660_f_at	-0.5646526892337889	13.260466231316896	-6.290891022615374	2.4503689955813096e-5	3.604264784077667e-4	2.452314962035132	NA.18
160328_at	-0.5884852780445176	8.99553109032004	-6.62941876612028	1.426029041875431e-5	2.393582079965105e-4	3.0132491381956683	ENSMUSG00000041168
101952_at	-0.5990125042881198	7.011990918878556	-5.799024237594497	5.5344938936378704e-5	6.684212741175022e-4	1.6090705832601717	ENSMUSG00000022948
101371_at	-0.6006331493152963	9.703141248554884	-6.862158512986855	9.917756400601317e-6	1.802521111368944e-4	3.3897223980216395	ENSMUSG00000029625
104301_at	-0.6065351501744232	8.978735079159543	-5.84214499479908	5.14603128673609e-5	6.335607363962107e-4	1.6843247185354393	ENSMUSG00000022671
100568_at	-0.6423227005342778	10.00727836366768	-5.803272992485776	5.4948871670507174e-5	6.649239432376876e-4	1.6164967341940493	ENSMUSG00000058355
95359_at	-0.6498345846564781	13.232538299009379	-6.707163193476307	1.2620982794365627e-5	2.1829755281999716e-4	3.1398344389578767	ENSMUSG00000023944
101412_at	-0.6624359055326527	7.388801361959413	-6.0411998054934335	3.69005412022085e-5	4.944355778253001e-4	2.028415571410804	ENSMUSG00000030638
92855_at	-0.6690094485171638	10.76879302063746	-6.092108393908628	3.392162490819314e-5	4.6448821475166224e-4	2.115542212197232	ENSMUSG00000035530
160625_f_at	-0.671147303559886	8.079273196494778	-5.912794342543361	4.5701760641702024e-5	5.794852620285699e-4	1.8070729921618724	ENSMUSG00000041975
95337_at	-0.6730728940046378	6.088586841056	-6.589839899529858	1.5179747776288061e-5	2.5074694474905464e-4	2.948485802826463	ENSMUSG00000068457
160562_at	-0.6733826897470081	11.645516187396009	-5.884819776380947	4.789658770088109e-5	6.005347261130552e-4	1.7585507869272412	ENSMUSG00000030007
99490_at	-0.6765442895661149	8.29583137929952	-5.93693055470867	4.389292301634496e-5	5.621895616698624e-4	1.8488513577476215	ENSMUSG00000025872
92881_at	-0.6784452396753498	8.103422481326644	-5.820569082026425	5.336696335964977e-5	6.527391169787525e-4	1.6467022029387923	ENSMUSG00000030672
102271_at	-0.6808289781951302	8.347532202720771	-7.476721617099741	3.934260023887476e-6	9.031441025424045e-5	4.3484830347772	ENSMUSG00000041164
102851_s_at	-0.6848684994486947	6.37342306755398	-5.8755449338979115	4.8648466290598804e-5	6.075220470369979e-4	1.7424398250301678	ENSMUSG00000004266
94264_at	-0.6853726189232496	8.971608168740843	-6.350372727310205	2.2255016862136e-5	3.3468793146880363e-4	2.5520239461246526	ENSMUSG00000000441
161024_at	-0.6925641401590044	7.955690580364727	-6.6996711561313935	1.2769932673922065e-5	2.197556117895e-4	3.1276719693936563	ENSMUSG00000045659
160863_at	-0.7087712475869683	6.725431413125758	-6.016383192955957	3.8451175926891194e-5	5.083344553298227e-4	1.985814038231771	ENSMUSG00000023467
98121_at	-0.7197528785523648	9.57574030704964	-7.151014170873906	6.382992927119166e-6	1.2973345198430584e-4	3.846680167564296	ENSMUSG00000015994
99188_at	-0.7401102082113784	9.786624674749758	-6.895569401230189	9.419575462852718e-6	1.737411397941139e-4	3.4431573280628545	ENSMUSG00000002395
100453_at	-0.7431599591206313	8.065541000954704	-5.902124528838598	4.6526171689122725e-5	5.874811244224111e-4	1.788578719657643	ENSMUSG00000057897
93903_at	-0.7437022016433019	8.592528213078602	-6.334766621950954	2.282313816920385e-5	3.413357478527158e-4	2.5259109138814217	ENSMUSG00000061393
93729_at	-0.7496227472935857	8.128362252533556	-6.0852003263007095	3.431057298193502e-5	4.67252383204367e-4	2.103740489343817	ENSMUSG00000019996
160488_at	-0.7516889017770811	7.984385674913072	-7.45121687620372	4.084208463703549e-6	9.29027236698177e-5	4.30969686120852	ENSMUSG00000014850
99663_g_at	-0.7547261627144177	9.898796737980707	-6.767803413219995	1.1480789504797183e-5	2.0193253427592566e-4	3.237992896169965	ENSMUSG00000020739
95699_f_at	-0.7568280080182408	11.83989892098722	-6.50574293286746	1.7347244402184036e-5	2.766697165957526e-4	2.810158758688228	ENSMUSG00000054405
93606_s_at	-0.759255613688893	7.8536693147144945	-6.50330150842761	1.7414843054793713e-5	2.773935715156427e-4	2.8061283734291766	ENSMUSG00000032076
161990_f_at	-0.7620381795650708	9.50430134425128	-6.621380495225771	1.4442159137501137e-5	2.4143732705370036e-4	3.0001135184871472	ENSMUSG00000024456
160220_at	-0.7759345217899671	7.928841717618799	-6.061337033250121	3.5690614707072305e-5	4.813222423994805e-4	2.062921831836203	ENSMUSG00000058638
95118_r_at	-0.7815974787803679	10.568892028066806	-5.975630175092896	4.114785598057986e-5	5.353952300932906e-4	1.9156712550715955	ENSMUSG00000030677
94426_at	-0.7932613957709851	9.268003308508316	-6.59806753905015	1.4983590441343274e-5	2.48163232667765e-4	2.9619665797967496	ENSMUSG00000030942
96223_at	-0.7957862763416461	8.140352024699599	-6.358993824173993	2.194757850717559e-5	3.3181762760001063e-4	2.5664347930417897	ENSMUSG00000021962
101405_at	-0.8018462098289998	8.644135441333683	-8.242237358680569	1.3286926359321853e-6	3.8950032012960396e-5	5.473641534287282	ENSMUSG00000023018
102771_at	-0.8019104984952357	9.288858055824743	-6.016135188960008	3.8467013155563935e-5	5.083344553298227e-4	1.9853878730508239	ENSMUSG00000015697
96712_at	-0.8148136103616199	8.523191890365824	-6.745809065343569	1.1881239920484782e-5	2.0751457919862093e-4	3.2024489989486895	ENSMUSG00000021136
92481_at	-0.8250225181497903	9.074466576405705	-6.584430406868797	1.5310190800535528e-5	2.5190205891579404e-4	2.939617394881269	ENSMUSG00000029521
92300_at	-0.8394524111555679	8.308795423878975	-7.479015526024038	3.921062253088547e-6	9.017721071191486e-5	4.351967287093473	ENSMUSG00000000282
99639_at	-0.8450123544397243	10.174950452652478	-7.020831702247007	7.774809684458168e-6	1.5099817004589984e-4	3.642138174443817	ENSMUSG00000031826
102828_at	-0.8520847239919398	6.584500142017071	-7.180621546110928	6.104856992786222e-6	1.255971237659215e-4	3.8928801335946783	ENSMUSG00000020623
94235_at	-0.8527995188509196	7.830495315133371	-5.7807837026307345	5.707963963251358e-5	6.867153561954043e-4	1.5771611292715821	ENSMUSG00000026219
161774_f_at	-0.8581205099505897	9.467077328528175	-7.694700219431321	2.867265508611224e-6	7.090378548819201e-5	4.676500907944668	ENSMUSG00000025903
94387_at	-0.8615200385790152	7.7206133008503635	-5.912721747193485	4.570731767281721e-5	5.794852620285699e-4	1.8069472134068878	ENSMUSG00000027722
100895_at	-0.8746450553100225	8.020143037248976	-6.295004063218515	2.434075455258725e-5	3.5845205525083677e-4	2.4592254129290776	ENSMUSG00000022538
102039_at	-0.8752480383414287	9.669941274638832	-6.29557336102367	2.431829218864629e-5	3.5845205525083677e-4	2.46018172372081	ENSMUSG00000001524
160838_at	-0.8757850495333885	7.561460840078575	-6.699384392059565	1.2775670576487588e-5	2.197556117895e-4	3.1272062870961133	ENSMUSG00000026037
96291_f_at	-0.8758857740686317	10.199548342581496	-6.899112811134441	9.368312420995059e-6	1.730643276825241e-4	3.4488154568981706	ENSMUSG00000021606
94376_s_at	-0.882868266817507	8.643246996957549	-5.873660504996826	4.880273843580316e-5	6.076303502590178e-4	1.7391650202756832	ENSMUSG00000031928
162360_f_at	-0.887664245340825	8.06012775248	-7.327445064710693	4.902876907818365e-6	1.061128714468557e-4	4.120251435505523	ENSMUSG00000030269
102385_at	-0.8900971294384821	9.713148536215643	-6.551061947281089	1.614140202898352e-5	2.617841929064236e-4	2.8848232539277383	ENSMUSG00000041057
99661_r_at	-0.8902134807706226	12.529346172701485	-6.1364704141688184	3.1531816268528396e-5	4.3606790870585004e-4	2.191173081302342	NA.19
103928_at	-0.9030070980610603	7.922979984766394	-6.328775399218341	2.3045279298142648e-5	3.430148365616274e-4	2.515877092671664	ENSMUSG00000023940
160167_at	-0.9146947427316245	9.742296499407233	-6.396358628317612	2.066589339466405e-5	3.1472643501532274e-4	2.628774012816063	NA.20
104444_at	-0.9160049817296878	7.864002359279759	-7.3525832102683255	4.723542392250107e-6	1.0385140386341433e-4	4.158892200273792	ENSMUSG00000002396
97412_at	-0.9170827245240325	10.199479146984713	-6.879815840839842	9.651096836950569e-6	1.764610502193832e-4	3.4179812369460905	ENSMUSG00000040767
104589_at	-0.9196829634321713	9.02441852280147	-6.1540188267537586	3.063593448235814e-5	4.265123186351042e-4	2.2210155267684595	ENSMUSG00000030421
103888_at	-0.9217076630918424	10.093091473672091	-7.898328303020859	2.1449422909468294e-6	5.693778015056716e-5	4.977377666751153	ENSMUSG00000031586
92428_at	-0.9262815770298403	10.84680890300518	-6.402520774633493	2.04622067825352e-5	3.123863548903418e-4	2.6390363252665026	ENSMUSG00000052456
100139_at	-0.9300626607077502	7.253899156613964	-5.9137038339596035	4.563220092990927e-5	5.794852620285699e-4	1.8086487164381904	ENSMUSG00000039278
95765_at	-0.9340787636828196	10.599742442168614	-6.025333167060151	3.7884201194030754e-5	5.032956430968681e-4	2.001187828230078	ENSMUSG00000028138
98415_at	-0.9353955839699832	9.859387762613094	-6.136946329116666	3.150715988863169e-5	4.3606790870585004e-4	2.1919829734937366	ENSMUSG00000017561
93269_at	-0.9464772194836932	10.521622494186119	-6.944583026406601	8.736016146309447e-6	1.6529601459865513e-4	3.5212704647993007	ENSMUSG00000024026
98943_at	-0.9516144289290995	7.556332508705128	-5.816723731411913	5.371448350701029e-5	6.552837889494947e-4	1.639990297645614	ENSMUSG00000028884
98335_at	-0.9533325976267015	8.928988750070545	-6.079473980468217	3.463653856040979e-5	4.7066495488835413e-4	2.0939526226624707	ENSMUSG00000029191
104297_at	-0.955209515095131	9.483924648369724	-5.970125195513111	4.152707886777843e-5	5.371538202147158e-4	1.9061787481829047	ENSMUSG00000042590
98134_at	-0.9596472835964995	8.496268901126294	-6.6086255358525	1.4735781720773381e-5	2.4568817373700664e-4	2.9792518985549403	ENSMUSG00000032407
101409_at	-0.9598818039361419	9.163994691115535	-6.223495671990763	2.734343299102335e-5	3.9069198076876387e-4	2.338748119841048	ENSMUSG00000026427
97207_f_at	-0.9622363587247325	9.972138030188756	-5.97175509180173	4.1414418830611815e-5	5.371538202147158e-4	1.908989692553872	ENSMUSG00000025903.1
95743_at	-0.9648076128885439	9.627317316609952	-6.208864370225967	2.8004482886073994e-5	3.9922372406540186e-4	2.3140100481269883	ENSMUSG00000037058
101922_at	-0.9694726186948355	8.506866290879953	-6.541872860244525	1.6378562157345086e-5	2.645995914889074e-4	2.869706894353225	ENSMUSG00000079111
100438_at	-0.9724951186909561	8.14765633225954	-5.852119137398383	5.0603186397198176e-5	6.262959283728551e-4	1.7016954458151137	ENSMUSG00000032641
96786_s_at	-0.9822210859382041	7.331014648706848	-6.863638177608612	9.895114793882129e-6	1.8013147747230325e-4	3.392092093510236	ENSMUSG00000042099
99512_at	-0.9861878905500774	10.51773355292265	-6.732218040537137	1.2136037367954238e-5	2.1137354902512207e-4	3.1804520454480247	NA.21
160174_at	-0.9884841041488723	8.575417852716312	-6.679977602908719	1.3170374851788272e-5	2.2499540512877146e-4	3.095664883920872	ENSMUSG00000019470
102399_at	-0.993974898910782	9.133461072054489	-6.2835717602741505	2.4796482992869188e-5	3.638760042478853e-4	2.4400118398984354	ENSMUSG00000031586.1
92673_at	-0.9964530389713797	5.3492175501029	-6.501427345463694	1.7466923571425255e-5	2.778687153630046e-4	2.8030338830293786	ENSMUSG00000028488
104077_at	-1.0061208733991052	9.50588187034019	-6.322991037491112	2.3261910865182125e-5	3.454158654986853e-4	2.5061849944048227	ENSMUSG00000015289
100885_at	-1.0073541105551946	8.886353847827996	-7.240965463219299	5.576896114370857e-6	1.1764236262882307e-4	3.9866777474757367	ENSMUSG00000026622
101485_at	-1.0104233581251432	11.419510046593524	-6.285992354322482	2.4699246407164504e-5	3.6287551662667094e-4	2.444081495293924	NA.22
96754_s_at	-1.0118483611643292	11.202336720263572	-6.587658587004566	1.5232205806833517e-5	2.512810913021624e-4	2.9449102106726706	ENSMUSG00000024360
160166_r_at	-1.017841754995839	9.045853955374142	-6.918480601633773	9.093273744434819e-6	1.6999618704549476e-4	3.4797117357960463	ENSMUSG00000027108
92537_g_at	-1.0179060902264343	8.526446072500914	-6.413622261525402	2.0100570188039312e-5	3.0837336671773335e-4	2.6575112427212453	ENSMUSG00000031489
95427_at	-1.0195262075488145	10.054423050731637	-7.354657920026829	4.709054837472323e-6	1.0371547938334104e-4	4.162077563514616	ENSMUSG00000000751
103310_at	-1.0201677102805267	7.947960998280188	-6.728937701436685	1.2198395052453899e-5	2.1186864730882377e-4	3.1751390423204597	ENSMUSG00000042207
99384_at	-1.023670001664983	7.886052506945097	-6.1878978070326065	2.89812169565691e-5	4.094088657846549e-4	2.2785088916673057	ENSMUSG00000024014
102371_at	-1.0285634955200873	8.402224312013022	-7.32494121987539	4.921129683995927e-6	1.061400129425581e-4	4.116398084567157	ENSMUSG00000023034
98090_at	-1.0309145108991569	8.197311070333859	-6.2551513640891505	2.5968757698276794e-5	3.749108047815961e-4	2.392168971850767	ENSMUSG00000063334
95282_at	-1.0325211902110354	13.305818462482627	-8.332482560749439	1.1744661351717243e-6	3.5512670934684006e-5	5.601442266307647	ENSMUSG00000021270
100953_at	-1.0355242874813921	9.058911349331169	-8.60421497877854	8.145650113914788e-7	2.734485984477631e-5	5.980313753096809	ENSMUSG00000039994
102632_at	-1.0355894413290834	7.559502518997119	-5.921359746688862	4.505104814736303e-5	5.74079070677826e-4	1.8219083472610915	ENSMUSG00000033952
95400_i_at	-1.0413779334113062	9.29296323335755	-6.90991041102063	9.213910647874348e-6	1.709707521109285e-4	3.4660465346828584	ENSMUSG00000020228
160209_at	-1.0417451653720224	9.190347063483486	-6.9405204326484995	8.790631202859981e-6	1.6557677595975182e-4	3.5148083441542113	ENSMUSG00000034928
103970_at	-1.0530865818138135	7.906321908021545	-7.873105936287953	2.2228510223982536e-6	5.819489217549139e-5	4.9403969692675	ENSMUSG00000004661
96025_g_at	-1.0558844832340633	11.574313100453695	-6.454330559631617	1.8831035739446724e-5	2.9358548603521936e-4	2.7251113159176743	ENSMUSG00000027597
102994_at	-1.0608745148706102	6.217734992537769	-6.233340130951603	2.690790817174626e-5	3.8668119361193014e-4	2.3553760927126124	ENSMUSG00000062939
94017_s_at	-1.0612029655145658	12.16351642982712	-10.987026534674014	4.5408275798233953e-8	3.186388318246463e-6	8.956609837284148	ENSMUSG00000034120
162101_f_at	-1.064223758050078	4.737291480042625	-8.382246312592178	1.0976562408562137e-6	3.401372490276029e-5	5.671491056196199	ENSMUSG00000030672.1
93518_at	-1.0773971042755903	11.43591918470803	-8.260984945605667	1.2949690678553872e-6	3.8230670731390254e-5	5.500272860952057	ENSMUSG00000034681
104007_at	-1.0785925916595325	8.195401986118743	-6.25358963084227	2.6034842743218565e-5	3.754308500892765e-4	2.3895367088874764	ENSMUSG00000031482
104480_at	-1.0894410313742204	7.823896428024844	-6.031543478361639	3.749594844259659e-5	5.002664574264383e-4	2.0118490859555163	ENSMUSG00000044393
160840_at	-1.096318568537038	5.439301274727857	-6.073767951837781	3.4964586420252994e-5	4.7409093943118284e-4	2.0841949816291745	ENSMUSG00000021895
97295_at	-1.0982965762370878	9.654674425402884	-7.27703058892469	5.284600646807262e-6	1.1223485183219233e-4	4.042504093036047	ENSMUSG00000028873
92243_at	-1.1036596515806494	9.318321697038947	-10.405388853970146	8.749966102264397e-8	4.850131365297316e-6	8.28299654999355	ENSMUSG00000040325
97393_at	-1.1041465535309172	7.8736932959947925	-6.243227411631113	2.6477828371565062e-5	3.8137845525271566e-4	2.3720628875174583	ENSMUSG00000021115
96024_at	-1.105673448357006	10.42082506154305	-7.277756110032196	5.2788895691141505e-6	1.1223485183219233e-4	4.0436253675184215	ENSMUSG00000027597.1
160426_at	-1.1107610297648662	10.095081403385862	-5.967905328905587	4.168103614136538e-5	5.382758834884911e-4	1.9023497445945132	ENSMUSG00000067148
99033_at	-1.1107675550940215	10.372816398554642	-6.99054393594157	8.142519211799534e-6	1.561962825145201e-4	3.5942212576404184	ENSMUSG00000057963
161096_at	-1.111663496312822	7.620895687892784	-6.178978103466309	2.9407548263754697e-5	4.1319006313395316e-4	2.263387360864547	ENSMUSG00000042439
160153_at	-1.1151208841267177	10.225513903069233	-6.860379983259302	9.945043607729038e-6	1.802521111368944e-4	3.386873671379961	ENSMUSG00000014195
160283_at	-1.12721210656502	10.993301831866026	-6.538018424161651	1.6479131723055704e-5	2.6528571842464186e-4	2.8633627419280874	ENSMUSG00000005846
160385_at	-1.1287452128371012	10.503640317272017	-9.40598514751832	2.899418928907423e-7	1.2114512099451013e-5	7.04831280867954	ENSMUSG00000034424
92551_at	-1.1319651789871639	9.378800207951743	-7.209805730699953	5.843210207099506e-6	1.216166817770977e-4	3.9383045135090597	ENSMUSG00000056394
101540_at	-1.1411320057786938	9.578072189386427	-6.835114289825934	1.034136318474242e-5	1.8555020610784963e-4	3.3463580895761265	NA.23
